k,silhouette_score,inertia,calinski_harabasz_score,davies_bouldin_score,ari_against_relevant_labels
2,0.49094373802287483,575.840356595253,32.43214553094685,1.061447623192999,0.025964383345895535
3,0.2366644300188695,463.2395746930397,27.11947218139427,1.3169291982419413,0.17811654111672998
4,0.2599465972621123,373.3922471273823,26.788502484401516,1.1900381389242953,0.1663841115022797
5,0.2747205240261835,308.3474834620233,26.97593441142879,1.0818931672752101,0.21340128485805548
6,0.28516321497827873,246.9307947193858,29.31910112072638,0.9985460742234259,0.1705846065136236
7,0.2635229258772671,219.4153203312132,28.184557338902223,1.0523245834546195,0.11876979722229743
8,0.25989414827134527,198.24951759804904,27.09880600953019,0.8795537015639143,0.11663343937467967
9,0.2322749830445895,180.55641851210729,26.223073176021067,0.9561055309241537,0.13779835848454675
10,0.2392322879542893,163.5144124749633,25.875895152978273,0.9825839291821366,0.188598792967725
